INPUT:image_left	INPUT:image_right	GOLDEN:result	GOLDEN:textfield	HINT:text
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40151.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_302.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_304.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40152.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_306.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40153.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40154.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_308.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40155.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_310.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40156.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_312.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40157.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_314.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_316.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40158.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40159.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_318.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_320.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40160.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40161.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_322.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40162.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_324.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40163.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_326.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40164.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_328.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_330.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40165.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_332.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40166.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40167.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_334.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40168.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_336.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40169.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_338.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_340.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40170.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_342.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40171.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40172.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_344.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_346.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40173.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40174.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_348.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40175.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_350.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_352.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40176.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40177.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_354.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_356.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40178.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40179.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_358.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_360.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40180.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_362.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40181.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40182.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_364.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40183.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_366.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40184.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_368.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_370.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40185.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40186.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_372.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_374.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40187.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_376.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40188.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40189.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_378.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40190.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_380.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40191.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_382.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40192.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_384.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_386.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40193.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40194.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_388.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40195.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_390.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40196.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_392.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_394.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40197.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_396.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40198.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40199.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_398.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_400.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40200.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_402.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40201.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_404.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40202.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_406.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40203.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40204.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_408.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40205.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_410.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40206.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_412.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40207.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_414.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_416.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40208.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40209.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_418.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_420.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40210.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_422.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40211.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_424.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40212.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_426.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40213.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40214.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_428.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40215.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_430.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_432.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40216.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40217.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_434.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40218.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_436.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_438.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40219.png	Right	None	The image on the Right is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40220.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_440.png	Left	None	The image on the Left is REAL.
https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/img/img_442.png	https://raw.githubusercontent.com/BirkhoffG/crowd_project/main/original/40221.png	Right	None	The image on the Right is REAL.
